name,city,address,website,email,phone,fax,employees,year_founded,net_assets
Analog Devices GmbH,München,Analog Devices GmbH Otl-Aicher-Str. 60-64 80807 München Deutschland,www.analog.com,cic@analog.com,+49 89-76903-500,+49 8976903557,,,
Analog Microelectronic GmbH,Mainz,Analog Microelectronic GmbH An der Fahrt 13 55124 Mainz Deutschland,www.analogmicro.de,info@analogmicro.de,+49 6131-910730,+49 61319107330,,,
analyticon instruments gmbh,Rosbach,analyticon instruments gmbh Dieselstr. 18 61191 Rosbach Deutschland,www.analyticon.eu,info@analyticon.eu,+49 6003-93550,+49 6003935510,,,
Analytik Jena AG,Jena,Analytik Jena AG Konrad-Zuse-Str. 1 07745 Jena Deutschland,www.analytik-jena.com,info@analytik-jena.com,+49 3641-77-70,+49 3641-77-9279,,,
ANCA Europe GmbH,Weinheim,ANCA Europe GmbH Im Technologiepark 15 69469 Weinheim Deutschland,www.anca.com,gerinfo@anca.com,+49 621-338100,+49 621-335278,,,
Andreas Karl GmbH & Co. KG,Fahrenzhausen,Andreas Karl GmbH & Co. KG Hauptstr. 26 85777 Fahrenzhausen Deutschland,www.karlnet.de,sales@karl.eu,+49 8133-17-0,+49 8133-17-11,,,
Andritz AG,GRAZ,Andritz AG Stattegger Str. 18 8045 GRAZ Österreich,www.andritz.com,welcome@andritz.com,+43 316 69020,+43 316 6902415,,,
Anger Machining GmbH,Traun,Anger Machining GmbH Zaunermühlstr. 3 4050 Traun Österreich,www.anger-machining.com,office@anger-machining.com,+43 7229710410,+43 722971041199,,,
Angst + Pfister AG,ZÜRICH,Angst + Pfister AG Thurgauerstr. 66 8052 ZÜRICH Schweiz,www.angst-pfister.com,ch@angst-pfister.com,+41 443066111,+41 443021871,,,
ANS answer elektronik Service - & Vertriebs GmbH,Limeshain,ANS answer elektronik Service - & Vertriebs GmbH Heegwaldring 25 63694 Limeshain Deutschland,www.ans-answer.com,info@ans-answer.com,+49 6047-96003,+49 6047960050,,,
ANSYS Germany GmbH,Otterfing,ANSYS Germany GmbH Staudenfeldweg 20 83624 Otterfing Deutschland,www.cfx-germany.com,info-germany@ansys.com,+49 8024-90540,+49 8024/9054-17,,,
ANT GmbH Antriebstechnik,Schweinfurt,ANT GmbH Antriebstechnik Londonstr. 11 97424 Schweinfurt Deutschland,www.ant-antriebstechnik.de,info@ant-antriebstechnik.de,+49 9721-53339-0,+49 9721-53339-18,,,
Antares Vision S.r.l.,Travagliato,Antares Vision S.r.l. Via del Ferro 16 25039 Travagliato Italien,www.antaresvision.com,info@antaresvision.com,+39 30-7283500,+39 30-5109958,,,
Anton Paar Germany GmbH,Ostfildern,Anton Paar Germany GmbH Helmuth-Hirth-Str. 6 73760 Ostfildern Deutschland,www.anton-paar.com,info.de@anton-paar.com,+49 711-720910,+49 711-7209100711-,,,
Anton Paar GmbH,GRAZ,Anton Paar Germany GmbH Helmuth-Hirth-Str. 6 73760 Ostfildern Deutschland,www.anton-paar.com,info.de@anton-paar.com,+49 711-720910,+49 711-7209100711-,,,
Antonio Basile GmbH Spanntechnik,Nordheim,Antonio Basile GmbH Spanntechnik Lerchenstr. 2 74226 Nordheim Deutschland,www.basilegmbh.de,info@basilegmbh.de,+49 7133 / 901827 - 0,+49 7133 / 901827 - 7,,,
ANTRIMON Group AG,Muri,ANTRIMON Group AG Gotthardstr. 3 5630 Muri Schweiz,www.antrimon.com,info@antrimon.com,+41 56 675 40 30,+41 56 675 40 31,,,
Automationspraxis,Leinfelden-Echterdingen,Automationspraxis Konradin-Verlag Robert Kohlhammer GmbH Ernst-Mey-Str. 8 70771 Leinfelden-Echterdingen,https://automationspraxis.industrie.de/,media.industrie.de,+49 7117594-552,,,,
Apex Supply Chain Technologies LLC,"Mason, Ohio","Apex Supply Chain Technologies LLC Digital Way 4393 45040 Mason, Ohio USA",www.apexsupplychain.com,info@apexsupplychain.com,+1 5132042100,,,,
APIS Informationstechnologien GmbH,Braunschweig,APIS Informationstechnologien GmbH Wolfenbütteler Str. 31 b 38102 Braunschweig Deutschland,www.apis.de,sales@apis.de,+49 531-707360,+49 531-70736-25,,,
Apium Additive Technologies GmbH,Karlsruhe,Apium Additive Technologies GmbH Siemensallee 84 76187 Karlsruhe Deutschland,apiumtec.com,info@indmatec.com,+49 721 68030870,+49 721 680308777,,,
Apparate- und Behälterbau Artur Scheffczik GmbH,Osnabrück,Apparate- und Behälterbau Artur Scheffczik GmbH Industriestr. 22 49082 Osnabrück Deutschland,www.scheffczik.de,info@scheffczik.de,+49 541-959100,+49 541/9591020,,,
Appenfelder GmbH,Wiehl,Appenfelder GmbH Zum Scherbusch 8 51674 Wiehl Deutschland,www.appenfelder.de,info@appenfelder.de,+49 2261 50100,,,,
Apra-Norm Elektromechanik GmbH,Mehren,Apra-Norm Elektromechanik GmbH Bei der untersten Mühle 5 54552 Mehren Deutschland,http://www.apra.de,vertrieb@apra.de,+49 6592-2040,+49 6592/204100,,,
apra-plast Kunststoffgehäuse- Systeme GmbH,Daun,Apra-Norm Elektromechanik GmbH Bei der untersten Mühle 5 54552 Mehren Deutschland,http://www.apra.de,vertrieb@apra.de,+49 6592-2040,+49 6592/204100,,,
"aPriori Technologies, Inc.",Concord,"aPriori Technologies, Inc. Baker Avenue 300 01742 Concord USA",www.apriori.com,productcost@apriori.com,+1 978 371 2006,+1 978 371 2008,,,
APROTECH GmbH,Nürnberg,APROTECH GmbH Rathsbergstr. 17 90411 Nürnberg Deutschland,www.aprotech.de,info@aprotech.de,+49 911-65007950,+49 911-650079-79,,,
APS delta GmbH,Villingen-Schwenningen,APS delta GmbH Marie-Curie-Str. 12 78048 Villingen-Schwenningen Deutschland,www.aps-delta.de,issos@aps-delta.de,+49 7721-99260,+49 7721992650,,,
APT GmbH Angewandte Physik & Technologie,Korbach,APT GmbH Angewandte Physik & Technologie Waldecker Str. 18 34497 Korbach Deutschland,www.apt-gmbh.net,info@apt-gmbh.net,+49 5631-5018840,,,,
Aptean DACH GmbH,Ettlingen,Aptean DACH GmbH Pforzheimer Str. 128 76275 Ettlingen Deutschland,aptean.de,info@apteandach.com,+49 7243 2067200,,,,
Aptiv Services Deutschland GmbH,Wuppertal,Aptiv Services Deutschland GmbH 42367 Wuppertal Deutschland,www.aptiv.com,info@aptiv.com,+49 202-291-0,+49 2022912777,,,
Arbeitsschutz RAVE GmbH,Tönisvorst,Arbeitsschutz RAVE GmbH Benrader Str. 50 47918 Tönisvorst Deutschland,www.rave-shop.de,info@rave-shop.de,+49 2151-78888-28,+49 2151-78888-10,,,
ARBURG GmbH & Co. KG,Loßburg,ARBURG GmbH & Co. KG Arthur-Hehl-Str. 72290 Loßburg Deutschland,www.arburg.com,contact@arburg.com,+49 7446-33-0,+49 7446333365,,,
Arca Regler GmbH,Tönisvorst,Arca Regler GmbH Kempener Str. 18 47918 Tönisvorst Deutschland,www.arca-valve.com,sale@arca-valve.com,+49 2156-77090,+49 2156 770955,,,
ARI-Armaturen Albert Richter GmbH & Co. KG,Schloß Holte-Stukenbrock,ARI-Armaturen Albert Richter GmbH & Co. KG Mergelheide 56-60 33758 Schloß Holte-Stukenbrock Deutschland,www.ari-armaturen.de,info.vertrieb@ari-armaturen.com,+49 5207-9940,+49 5207994298,,,
Armaturenfabrik FranzSchneider GmbH & Co. KG,Nordheim,Armaturenfabrik FranzSchneider GmbH & Co. KG Bahnhofplatz 12 74226 Nordheim Deutschland,http://www.as-schneider.com,rolf.kummer@as-schneider.com,+49 7133-101-0,+49 7133101148,,,
Armaturenwerk Hötensleben GmbH,Hötensleben,Armaturenwerk Hötensleben GmbH Schulstr. 5-6 39393 Hötensleben Deutschland,www.awh.eu,info@awh.de,+49 39405-920,+49 39405/92111,,,
Armaturenwerk Hötensleben GmbH,Hötensleben,Armaturenwerk Hötensleben GmbH Schulstr. 5-6 39393 Hötensleben Deutschland,www.awh.eu,info@awh.de,+49 39405-920,+49 39405/92111,,,
Arno Arnold GmbH,Obertshausen,Arno Arnold GmbH Bieberer Str. 161 63179 Obertshausen Deutschland,www.arno-arnold.de,info@arno-arnold.de,+49 6104-4000-00,+49 6104/4000-99,,,
Arno Werkzeuge Karl-Heinz Arnold GmbH,Ostfildern,Arno Werkzeuge Karl-Heinz Arnold GmbH Karlsbader Str. 4 73760 Ostfildern Deutschland,www.arno.de,info@arnold.de,+49 711-34802-0,+49 711-34802-130,,,
Arnold Umformtechnik GmbH & Co.KG,Forchtenberg,Arnold Umformtechnik GmbH & Co.KG Carl-Arnold-Str. 25 74670 Forchtenberg Deutschland,www.arnold-umformtechnik.de,Invoices@arnold-fastening.com,+49 7947-821-0,+49 7947821111,,,
Arnz Flott GmbH Werkzeugmaschinen,Remscheid,Arnz Flott GmbH Werkzeugmaschinen Vieringhausen 131 42857 Remscheid Deutschland,www.flott.de,info@flott.de,+49 2191-9790,+49 2191979222,,,
ARVAL Deutschland GmbH,Oberhaching,ARVAL Deutschland GmbH Bajuwarenring 5 82041 Oberhaching Deutschland,www.arval.de,kontakt@arval.de,+49 89-74423-0,+49 89-74423-240,,,
arvato Systems GmbH,Gütersloh,arvato Systems GmbH An der Autobahn 200 33333 Gütersloh Deutschland,info@arvato-systems.de,info@arvato-logistics-services.de,+49 5241-80-80 888,+49 5241/8080-6006,,,
AS-International Association,Gelnhausen,AS-International Association Zum Taubengarten 52 63571 Gelnhausen Deutschland,www.as-interface.net,info@as-interface.net,+49 6051-473212,+49 6051473282,,,
1A Edelstahl GmbH,PICHL / WELS,1A Edelstahl GmbH Geisensheim 6 4632 PICHL / WELS Österreich,www.aschl-edelstahl.com,office@aschl-edelstahl.com,+43 7247877813,+43 7242877840,,,
ASCO Numatics GmbH,Ölbronn-Dürrn,ASCO Numatics GmbH Otto-Hahn-Str. 5 75248 Ölbronn-Dürrn Deutschland,www.ascojoucomatic.de,info@ascojoucomatic.de,+49 7237-9960,+49 7237/996-1,,,
asecos GmbH,Gründau,asecos GmbH Weiherfeldsiedlung 16- 18 63584 Gründau Deutschland,www.asecos.com,info@asecos.com,+49 6051-92200,+49 6051922010,,,
ASENTICS GmbH & Co. KG,Siegen,ASENTICS GmbH & Co. KG Birlenbacher Str. 18 57078 Siegen Deutschland,www.asentics.de,info@asentics.de,+49 271-303910,+49 271/30391-19,,,
QDA SOLUTIONS GmbH,Lübeck,QDA SOLUTIONS GmbH Heiligen-Geist-Kamp 4 A 23568 Lübeck Deutschland,www.qda-solutions.com,info@qda-solutions.com,+49 451-610770,+49 451621777,,,
ASKIA GmbH,Willich,ASKIA GmbH Drahtzieher Weg 5 47877 Willich Deutschland,www.askiagmbh.de,info@askiagmbh.de,+49 2154 9549766,+49 2154  9548309,,,
ASMPT GmbH & Co. KG,München,ASMPT GmbH & Co. KG Rupert-Mayer-Str. 48 81379 München Deutschland,https://smt.asmpt.com/,web.asm@asmpt.com,+49 89 20800-0,+49 89 20800-36692,,,
ASS Maschinenbau GmbH,Overath,ASS Maschinenbau GmbH Klef 2 51491 Overath Deutschland,www.ass-automation.com/de,info@ass-automation.com,+49 2206-905470,+49 2206-90547-91,,,
ASSCON Systemtechnik- Elektronik GmbH,Königsbrunn,ASSCON Systemtechnik- Elektronik GmbH Messerschmittring 35 86343 Königsbrunn Deutschland,www.asscon.de,info@asscon.de,+49 8231-959910,+49 823190054,,,
Asseco Solutions AG,Karlsruhe,Asseco Solutions AG Amalienbadstr. 41 c 76227 Karlsruhe Deutschland,http://www.scslive.com,info@asseco.de,+49 721-91432-0,+49 721-91432-298,,,
assonic Dorstener Siebtechnik GmbH,Radevormwald,assonic Dorstener Siebtechnik GmbH Am Graben 2-6 42477 Radevormwald Deutschland,www.assonic.de,info@assonic.de,+49 2191-5911823,+49 2191-5912008,,,
AST Beschichtungstechnik,Rot am See,AST Beschichtungstechnik Rudolf-Diesel-Str. 6 74585 Rot am See Deutschland,www.thermcoat.de,ast@thermcoat.de,+49 7955-93600,+49 7955936060,,,
ASTA Eismann GmbH,Beckum,ASTA Eismann GmbH Mark I 16 59269 Beckum Deutschland,www.asta-eismann.de,info@asta-eismann.de,+49 2525-93060,+49 2525930620,,,
STÜBBE GmbH & Co. KG,Vlotho,STÜBBE GmbH & Co. KG Hollwieser Str. 5 32602 Vlotho Deutschland,stuebbe.com,contact@stuebbe.de,+49 5733-7990,+49 5733-799-5000,,,
Asyril SA,Villaz-St.Pierre,Asyril SA Z.I.du Vivier 22 1690 Villaz-St.Pierre Schweiz,www.asyril.ch,,+41 26 653 71 90,+41 26 653 71 91,,,
ASYS Automatisierungssysteme GmbH,Dornstadt,ASYS Automatisierungssysteme GmbH Benzstr. 10 89160 Dornstadt Deutschland,www.asys-group.com,info@asys-group.com,+49 7348-9855-0,+49 7348/985593,,,
AT-Automation Technology GmbH,Bad Oldesloe,AT-Automation Technology GmbH Hermann-Bössow-Str. 6-8 23843 Bad Oldesloe Deutschland,www.automationtechnology.de,info@automationtechnology.de,+49 4531-88011-0,+49 4531-88011-20,,,
AT&S Austria Technologie & Systemtechnik Aktiengesellschaft,Leoben-Hinterberg,AT&S Austria Technologie & Systemtechnik Aktiengesellschaft Fabriksgasse 13 8700 Leoben-Hinterberg Österreich,www.ats.net,info@ats.net,+43 3842 200-0,+43 3842 2002-16,,,
ATEcare Service GmbH & Co. KG,Aichach,ATEcare Service GmbH & Co. KG Kirchbergstr. 21 86551 Aichach Deutschland,www.ATEcare.de,info@ATEcare.com,+49 8131-318575120,+49 8131-318575411,,,
ATEK Antriebstechnik Willi Glapiak GmbH,Rellingen,ATEK Antriebstechnik Willi Glapiak GmbH Siemensstr. 47 25462 Rellingen Deutschland,www.atek.de,claudia.fuetterer@atek.de,+49 4101-79530,+49 4101-795320,,,
ATF GmbH,Collenberg,ATF GmbH Bildstr. 27 a 97903 Collenberg Deutschland,www.atf-collenberg.de,ino@atf-collenberg.de,+49 9376-97110,+49 9376971129,,,
ATHOS Elektrowerkzeuge GmbH,Lüdenscheid,ATHOS Elektrowerkzeuge GmbH Westerfelder Weg 25 58515 Lüdenscheid Deutschland,www.athos-de.de,,+49 2351/94 88-0,+49 2351/9488-25,,,
Atlanta Antriebssysteme GmbH,Bietigheim-Bissingen,Atlanta Antriebssysteme GmbH Adolf-Heim-Str. 16 74321 Bietigheim-Bissingen Deutschland,atlantagmbh.de,Info@AtlantaGmbH.de,+49 7142 70010,+49 7142 7001-99,,,
Atlantic C GmbH,Bernkastel-Kues,Atlantic C GmbH Saarallee 18 54470 Bernkastel-Kues Deutschland,www.atlanticc.info,info@atlanticc.com,+49 6531 501970,+49 6531 50197197,,,
Atlas Copco Kompressoren und Drucklufttechnik GmbH,Essen,Atlas Copco Kompressoren und Drucklufttechnik GmbH Langemarckstr. 35 45141 Essen Deutschland,www.atlascopco.com,atlascopco.deutschland@de.atlascopco.com,+49 201 21770,,,,
Atlas Copco Tools Central Europe GmbH,Essen,Atlas Copco Tools Central Europe GmbH Langemarckstr. 35 45141 Essen Deutschland,www.atlascopco.com,tools.de@atlascopco.com,+49 201-21770,+49 2012177100,,,
ATLAS-Schuhfabrik GmbH & Co. KG,Dortmund,ATLAS-Schuhfabrik GmbH & Co. KG Frische Luft 159 44319 Dortmund Deutschland,www.atlasschuhe.de,info@atlasschuhe.de,+49 231-92420,+49 2319242250,,,
ATMOS MedizinTechnik GmbH & Co. KG,Lenzkirch,ATMOS MedizinTechnik GmbH & Co. KG Ludwig-Kegel-Str. 16 79853 Lenzkirch Deutschland,atmosmed.de,atmos@atmosmed.de,+49 7653-6890,+49 7653/689-190,,,
ATOS SPA,Sesto Calende VA,ATOS SPA Via alla Piana 57 21018 Sesto Calende VA Italien,www.atos.com,scmail@atos.com,+39 331-922078,+39 331920005,,,
ATR Industrie-Elektronik GmbH,Krefeld,ATR Industrie-Elektronik GmbH Siempelkampstr. 50 47803 Krefeld Deutschland,www.atrie.de,info@atrie.de,+49 2151-926100,+49 2151/926101,,,
ATS-Tanner GmbH Banderoliersysteme,Heidelberg,ATS-Tanner GmbH Banderoliersysteme Im Breitspiel 6 69126 Heidelberg Deutschland,www.ats-tanner.de,info@-ats-tanner.de,+49 6221/3389860,+49 6221/3389861,,,
attoCube Systems AG,Haar,attoCube Systems AG Eglfinger Weg 2 85540 Haar Deutschland,www.attocube.com,info@attocube.com,+49 8928778090,+49 89 42079720190,,,
Ätztechnik Herz GmbH & Co.,Epfendorf,Ätztechnik Herz GmbH & Co. Industriegebiet 78736 Epfendorf Deutschland,www.aetztechnik-herz.de,info@aetztechnik-herz.de,+49 7404-92140,+49 7404921430,,,
AUCOTEAM GmbH,Berlin,AUCOTEAM GmbH Storkower Str. 115 a 10407 Berlin Deutschland,www.aucoteam.de,brhiemeier@aucoteam.de,+49 30-4218844-0,+49 4232709,,,
AUCOTEC AG,Isernhagen,AUCOTEC AG Hannoversche Str. 105 30916 Isernhagen Deutschland,www.aucotec.com,info@aucotec.com,+49 511-61030,+49 511614074,,,
AUER Packaging GmbH,Amerang,AUER Packaging GmbH Am Kroit 25/27 83123 Amerang Deutschland,www.auer-packaging.de,info@auer-packaging.de,+49 8075-91333-0,+49 8075-91333-29,,,
August Mink GmbH & Co. KG,Göppingen,August Mink GmbH & Co. KG Wilhelm-Zwick-Str. 13 -30 73035 Göppingen Deutschland,www.mink-buersten.de,info@mink-buersten.de,+49 7161-40310,+49 7161403150,,,
Rüggeberg GmbH & Co. KG PFERD-Werkzeuge,Marienheide,Rüggeberg GmbH & Co. KG PFERD-Werkzeuge Hauptstr. 13 51709 Marienheide Deutschland,www.pferd.com/de,info@pferd.com,+49 2264-9-00,+49 2264/9400,,,
August Steinmeyer GmbH & Co. KG,Albstadt,August Steinmeyer GmbH & Co. KG Riedstr. 7 72458 Albstadt Deutschland,steinmeyer.com,info@steinmeyer.com,+49 7431-1288-0,+49 7431-1288-89,,,
AUKOM e.V. c/o Dr. Franz Wäldele,Braunschweig,AUKOM e.V. c/o Dr. Franz Wäldele Lauestr. 11 38116 Braunschweig Deutschland,www.aukom.info,webmaster@aukom.info,+49 35205 54598,,,,
Auktionen Huber Andreas Huber,München,Auktionen Huber Andreas Huber Leopoldstr. 244 80807 München Deutschland,www.auktionen-huber.de,info@auktionen-huber.de,+49 89-14883080,+49 89 148830860,,,
AUMA Riester GmbH & Co. KG,Müllheim,AUMA Riester GmbH & Co. KG Aumastr. 1 79379 Müllheim Deutschland,www.auma.com,Riester@auma.com,+49 7631-809-0,+49 7631/8091250,,,
Aurolia Technologies GmbH,Meiningen,Aurolia Technologies GmbH Auf der Höhe 1 98617 Meiningen Deutschland,www.aurolia.de,info@aurolia.de,+49 3693-3693885310,+49 3693-3693885312,,,
ausecus GmbH,Augsburg,ausecus GmbH Werner-von-Siemens-Str. 6 86159 Augsburg Deutschland,www.ausecus.com,info@ausecus.com,+49 821-207097-0,+49 821-207097-99,,,
Autodesk GmbH,München,Autodesk GmbH Aidenbachstr. 56 81379 München Deutschland,www.autodesk.de,infoline.muc@autodesk.com,+49 89-547690,+49 89-54769-400,,,
AutoForm Engineering GmbH,Wilen,AutoForm Engineering GmbH Fällmisstr. 2 8832 Wilen Schweiz,www.autoform.com,info@autoform.ch,+41 434446161,+41 434446162,,,
Automata GmbH & Co. KG,Ried,Automata GmbH & Co. KG Gewerbering 5 86510 Ried Deutschland,www.cannon-automata.com,info.automata.de@cannon.com,+49 8233-79160,+49 8233-791699,,,
API Automated Precision Europe GmbH,Heidelberg,API Automated Precision Europe GmbH Im Breitspiel 17 69126 Heidelberg Deutschland,http://apisensor.com,info@apisensor.com,+49 6221-7298050,+49 622172980523,,,
Automation24 GmbH,Essen,Automation24 GmbH Hinsbecker Löh 10 45257 Essen Deutschland,www.automation24.com,info@automation24.com,+49 201-5231300,+49 20152313029,,,
Autostore System GmbH,Mönchengladbach,Autostore System GmbH Im Striep 10 41069 Mönchengladbach Deutschland,www.autostoresystem.com,,+49 2161-573922,,,,
AUTOTRONIK-SMT GmbH,Amberg,AUTOTRONIK-SMT GmbH Sulzbacher Str. 111 92224 Amberg Deutschland,www.autotronik-smt.com,office@autotronik-smt.com,+49 9621-600691,+49 9621-600692,,,
autoVimation GmbH Peter Neuhaus,Rheinstetten,autoVimation GmbH Peter Neuhaus Römerweg 1 76287 Rheinstetten Deutschland,www.autovimation.com,sales@autovimation.com,+49 721-6276756,+49 721-6276759,,,
AUVESY GmbH,Landau,AUVESY GmbH Fichtenstr. 38 B 76829 Landau Deutschland,www.auvesy.de,info@auvesy.de,+49 6341 6810-300,+49 6341 6810-311,,,
BHS Process Technology GmbH & Co. KG,Herrsching,BHS Process Technology GmbH & Co. KG Heinestr. 5 82211 Herrsching Deutschland,www.ava-huep.de,info@ava-huep.de,+49 8152-93920,+49 8152939291,,,
Aventics GmbH,Laatzen,Aventics GmbH Ulmer Str. 4 30880 Laatzen Deutschland,www.aventics.com,Anfrage.De@Emerson.com,+49 511-21360,+49 511/2136269,,,
AVL Deutschland GmbH,Mainz-Kastel,AVL Deutschland GmbH Peter-Sander-Str. 32 55252 Mainz-Kastel Deutschland,www.avl.com,avl.deutschland@avl.com,+49 6134-7179-0,+49 6134-7179-3588,,,
Avrios International AG,Zürich,Avrios International AG Weststr. 50 8003 Zürich Schweiz,http://www.avrios.com,hello@avrios.com,+41 8921546450,,,,
AVS Ing. J.C. Römer GmbH,Königsdorf,AVS Ing. J.C. Römer GmbH Grundstr. 7 82549 Königsdorf Deutschland,www.avs-roemer.de,info@avs-roemer.de,+49 8179-92610,+49 8179-926144,,,
AXA Entwicklungs- und Maschinenbau GmbH,Schöppingen,AXA Entwicklungs- und Maschinenbau GmbH Münsterstr. 57 48624 Schöppingen Deutschland,www.axa-maschinenbau.de,mail@axa-maschinenbau.de,+49 2555-87-0,+49 25551496,,,
Axel Semrau GmbH & Co. KG,Sprockhövel,Axel Semrau GmbH & Co. KG Stefansbecke 42 45549 Sprockhövel Deutschland,www.axel-semrau.de,info@axel-semrau.de,+49 2339 12090,+49 2339 6030,,,
Axelent GmbH,Stuttgart,Axelent GmbH Tränkestr. 11 70597 Stuttgart Deutschland,www.axelent.de/,sales@axelent.de,+49 711-2525090,+49 71125250949,,,
AxFlow GmbH,Düsseldorf,AxFlow GmbH Theodorstr. 105 40472 Düsseldorf Deutschland,www.axflow.de,info@axflow.de,+49 211-238060,+49 2112380620,,,
GFT Smart Technology Solutions GmbH,Karlsruhe,GFT Smart Technology Solutions GmbH Vincenz-Prießnitz-Str. 1 76131 Karlsruhe Deutschland,www.gft.com,info@axoom.com,+49,,,,
AZ-Armaturen GmbH,Mönchweiler,AZ-Armaturen GmbH Waldstr. 7 78087 Mönchweiler Deutschland,az-armaturen.de,info@az-armaturen.de,+49 7721-7504-0,+49 7721-7504-13,,,
AZO GmbH & Co. KG,Osterburken,AZO GmbH & Co. KG Rosenberger Str. 28 74706 Osterburken Deutschland,www.azo.com/de-de,azo-group@azo.com,+49 6291-92-0,+49 6291 929500,,,
B + B Thermo-Technik GmbH,Donaueschingen,B + B Thermo-Technik GmbH Heinrich-Hertz-Str. 4 78166 Donaueschingen Deutschland,www.bb-sensors.com,info@bb-sensors.com,+49 771-83160,+49 771831650,,,
B. Braun Melsungen AG,Melsungen,B. Braun Melsungen AG Carl-Braun-Str. 1 34212 Melsungen Deutschland,www.bbraun.de,info@bbraun.de,+49 5661-71-0,+49 5661/71-4567,,,
B. Ketterer Söhne GmbH & Co. KG,Furtwangen,B. Ketterer Söhne GmbH & Co. KG Bahnhofstr. 20 78120 Furtwangen Deutschland,www.ketterer.de,info@ketterer.de,+49 7723-9323-0,+49 7723-9323-50,,,
B.E.STAT Elektronik Elektrostatik GmbH,Kesselsdorf,B.E.STAT Elektronik Elektrostatik GmbH Zum Alten Dessauer 13 01723 Kesselsdorf Deutschland,www.bestat-esd.com,info@bestat-esd.com,+49 35204203910,+49 3520420399,,,
B&R Industrie-Elektronik GmbH,Bad Homburg,B&R Industrie-Elektronik GmbH Am Weidenring 56 61352 Bad Homburg Deutschland,www.br-automation.com,office.de@br-automation.com,+49 6172-4019-0,+49 6172457790,,,
b+b Automations- und Steuerungstechnik GmbH,Oberzent,b+b Automations- und Steuerungstechnik GmbH Dieselstr. 18 64760 Oberzent Deutschland,www.bb-steuerungstechnik.de,info@bb-automation.com,+49 6068478910,,,,
B+S GmbH Logistik und Dienstleistungen,Borgholzhausen,B+S GmbH Logistik und Dienstleistungen Am Teuto 12 33829 Borgholzhausen Deutschland,www.b-slogistik.de,info@b-slogistik.de,+49 5425 27970,+49 5425 2797311,,,
Babtec Informationssysteme GmbH,Wuppertal,Babtec Informationssysteme GmbH Clausenstr. 21 42285 Wuppertal Deutschland,www.babtec.de,info@babtec.de,+49 202-4960-0,,> 160 Unternehmensgruppe,1994,
Bachmann electronic GmbH,FELDKIRCH-TOSTERS,Bachmann electronic GmbH Kreuzäckerweg 33 6800 FELDKIRCH-TOSTERS Österreich,www.bachmann.at,vertrieb@bachmann.at,+43 552234970,+43 55223497102,,,
